,order_id,order_value,promo_type
40549,88993263,36,no_promo
40550,89018647,34,no_promo
40551,89052487,29,no_promo
40552,89046080,30,no_promo
40553,89055760,29,no_promo
40554,89052096,20,SALE15
40555,89045787,22,no_promo
40556,89016906,10,no_promo
40557,89033400,36,no_promo
40558,89068680,19,no_promo
40559,88983216,36,no_promo
40560,89046075,26,SALE15
40561,89045963,37,no_promo
40562,88987251,23,no_promo
40563,89002440,30,no_promo
40564,89024502,30,SALE15
40565,89019973,17,no_promo
40566,88990512,21,no_promo
40567,88997068,38,no_promo
40568,89029358,24,no_promo
40569,89059842,29,no_promo
40570,89006610,27,no_promo
40571,89054072,34,SALE15
40572,88981140,21,no_promo
40573,89018336,26,no_promo
40574,89041871,32,no_promo
40575,89064925,26,no_promo
40576,89014453,21,no_promo
40577,89076116,30,no_promo
40578,89066444,44,no_promo
40579,89061557,33,no_promo
40580,89067940,24,SALE15
40581,89047489,33,SALE15
40582,88982960,32,no_promo
40583,89071767,28,no_promo
40584,89038230,25,no_promo
40585,89059475,32,no_promo
40586,89003172,47,no_promo
40587,89070277,29,no_promo
40588,89071190,28,no_promo
40589,89031479,34,no_promo
40590,88979139,22,no_promo
40591,88989268,22,no_promo
40592,89047833,18,no_promo
40593,88980852,27,no_promo
40594,88994363,31,no_promo
40595,89076272,20,no_promo
40596,89054935,31,no_promo
40597,89034607,31,no_promo
40598,89035996,44,no_promo
40599,88997006,9,no_promo
40600,88988631,43,no_promo
40601,89050242,24,SALE15
40602,89012443,28,no_promo
40603,89015751,19,no_promo
40604,89035796,28,no_promo
40605,89040433,26,no_promo
40606,88987340,18,no_promo
40607,88987829,36,no_promo
40608,89032810,18,no_promo
40609,89052103,36,no_promo
40610,88983398,41,no_promo
40611,88994974,21,no_promo
40612,89020737,35,no_promo
40613,89012120,19,no_promo
40614,88989606,32,no_promo
40615,88988842,32,no_promo
40616,88995231,19,no_promo
40617,88982031,36,no_promo
40618,89016581,35,no_promo
40619,89001720,26,no_promo
40620,89030305,36,no_promo
40621,89000181,32,no_promo
40622,89028740,20,no_promo
40623,89065967,29,no_promo
40624,89064800,27,no_promo
40625,89021855,43,SALE15
40626,89075435,38,no_promo
40627,89008544,38,no_promo
40628,89035665,40,SALE15
40629,88984005,48,no_promo
40630,89023228,34,SALE15
40631,89056659,27,no_promo
40632,89004499,21,no_promo
40633,88993032,37,no_promo
40634,89003360,43,SALE15
40635,88996949,34,no_promo
40636,89002476,36,no_promo
40637,89019063,32,no_promo
40638,89058066,45,no_promo
40639,89004487,33,no_promo
40640,89004437,20,no_promo
40641,89064550,22,no_promo
40642,88990756,33,no_promo
40643,89024958,48,SALE15
40644,89011809,28,no_promo
40645,88993038,36,no_promo
40646,89016591,31,no_promo
40647,89064203,37,no_promo
40648,89070446,22,no_promo
40649,89017344,27,no_promo
40650,89068673,23,no_promo
40651,89022453,27,no_promo
40652,88988669,25,no_promo
40653,89039957,21,no_promo
40654,89046661,41,no_promo
40655,89021121,34,no_promo
40656,89065799,24,no_promo
40657,88987415,32,no_promo
40658,89048832,39,no_promo
40659,89038018,24,no_promo
40660,88992101,26,no_promo
40661,89062986,26,no_promo
40662,89042139,35,no_promo
40663,89016944,32,no_promo
40664,89011559,26,no_promo
40665,89027845,12,no_promo
40666,89033253,43,SALE15
40667,89027094,34,no_promo
40668,88999444,30,no_promo
40669,88981213,28,no_promo
40670,88987110,34,no_promo
40671,89055624,27,no_promo
40672,88993013,28,no_promo
40673,89041436,25,no_promo
40674,88980807,36,no_promo
40675,89056172,21,no_promo
40676,88992615,35,no_promo
40677,89061889,35,no_promo
40678,89015778,44,no_promo
40679,89008875,39,SALE15
40680,89062670,2,SALE15
40681,89013313,18,SALE15
40682,89004946,29,no_promo
40683,89002835,46,no_promo
40684,89059405,16,no_promo
40685,89057270,30,no_promo
40686,89070089,32,no_promo
40687,89031616,30,no_promo
40688,89030736,34,no_promo
40689,89022631,27,no_promo
40690,89077504,20,no_promo
40691,88994021,10,SALE15
40692,88983465,33,no_promo
40693,89031561,17,no_promo
40694,89033005,35,no_promo
40695,89061214,24,SALE15
40696,88982563,38,no_promo
40697,89049406,28,SALE15
40698,89001997,34,no_promo
40699,89036071,32,no_promo
40700,89036927,23,no_promo
40701,88996147,30,no_promo
40702,88982234,21,no_promo
40703,89023838,39,no_promo
40704,88994940,26,no_promo
40705,89003352,19,no_promo
40706,89009820,38,no_promo
40707,89021785,9,no_promo
40708,89057162,23,no_promo
40709,88985548,31,no_promo
40710,88999463,39,no_promo
40711,89009202,21,no_promo
40712,89007168,31,no_promo
40713,89016505,37,no_promo
40714,88979797,27,no_promo
40715,89061414,32,no_promo
40716,89017833,42,no_promo
40717,89010984,40,no_promo
40718,89011528,30,SALE15
40719,88978345,38,no_promo
40720,89058835,34,no_promo
40721,88978567,23,no_promo
40722,89073127,24,no_promo
40723,88978250,30,no_promo
40724,89024642,33,no_promo
40725,89026704,24,no_promo
40726,89062291,7,no_promo
40727,89061861,32,no_promo
40728,88986524,23,no_promo
40729,89001342,28,no_promo
40730,89055971,25,no_promo
40731,89064438,26,no_promo
40732,89018199,31,no_promo
40733,89043940,20,SALE15
40734,89053101,37,no_promo
40735,88995466,25,SALE15
40736,89014642,35,no_promo
40737,88979291,35,no_promo
40738,89009952,32,no_promo
40739,89076169,26,no_promo
40740,89007866,31,no_promo
40741,88997333,7,no_promo
40742,89067452,27,no_promo
40743,89065578,23,no_promo
40744,89033650,26,no_promo
40745,89025889,26,no_promo
40746,89025171,33,no_promo
40747,88987313,21,no_promo
40748,89007932,42,no_promo
40749,89059490,28,no_promo
40750,89032139,18,no_promo
40751,89063584,38,no_promo
40752,89038447,36,no_promo
40753,89035711,27,no_promo
40754,89056758,28,no_promo
40755,89010045,8,SALE15
40756,88980555,35,no_promo
40757,88993359,4,no_promo
40758,88978321,32,no_promo
40759,89013500,44,SALE15
40760,89043948,22,no_promo
40761,89038305,25,no_promo
40762,88985667,40,no_promo
40763,89025082,40,no_promo
40764,89070916,20,no_promo
40765,89074562,29,no_promo
40766,89020518,17,no_promo
40767,89028015,20,no_promo
40768,89060300,30,no_promo
40769,89011477,22,no_promo
40770,89045399,27,no_promo
40771,89031627,33,no_promo
40772,89052013,31,SALE15
40773,89046589,32,no_promo
40774,89054938,32,no_promo
40775,89008698,30,no_promo
40776,89075650,21,no_promo
40777,89029028,34,no_promo
40778,88977669,19,no_promo
40779,89055527,25,no_promo
40780,89015425,26,no_promo
40781,88981533,50,no_promo
40782,89065446,31,no_promo
40783,88990141,25,no_promo
40784,89001056,38,no_promo
40785,89008307,25,no_promo
40786,89013421,23,no_promo
40787,89052144,29,no_promo
40788,89076852,29,no_promo
40789,89044113,20,no_promo
40790,89043115,41,no_promo
40791,89058670,30,no_promo
40792,88983351,17,SALE15
40793,89072204,40,no_promo
40794,88978815,31,no_promo
40795,89039254,21,no_promo
40796,89030182,34,no_promo
40797,89041390,29,no_promo
40798,89049212,22,no_promo
40799,89058430,31,no_promo
40800,89046618,21,no_promo
40801,88993446,18,no_promo
40802,89027456,32,no_promo
40803,88988367,26,no_promo
40804,89054058,40,no_promo
40805,89019554,25,no_promo
40806,89053365,32,no_promo
40807,89030341,52,no_promo
40808,89065285,26,no_promo
40809,89018553,26,SALE15
40810,89021924,40,no_promo
40811,89053815,25,SALE15
40812,89058917,44,no_promo
40813,89021695,37,no_promo
40814,89077472,20,no_promo
40815,89074496,15,no_promo
40816,89037169,24,no_promo
40817,89036668,34,no_promo
40818,89033117,32,no_promo
40819,89045856,27,SALE15
40820,89015215,28,no_promo
40821,89018694,32,no_promo
40822,88978509,27,no_promo
40823,89015522,27,SALE15
40824,88981025,32,no_promo
40825,88985478,33,no_promo
40826,89024503,39,no_promo
40827,89026751,29,no_promo
40828,89063855,39,no_promo
40829,88979886,20,no_promo
40830,89006343,28,SALE15
40831,88982614,40,no_promo
40832,89026591,22,no_promo
40833,89032699,37,no_promo
40834,89056982,27,no_promo
40835,89072373,36,no_promo
40836,89062266,25,no_promo
40837,88988228,34,no_promo
40838,89026980,27,no_promo
40839,88983649,24,no_promo
40840,89003622,32,no_promo
40841,89012057,32,no_promo
40842,89008484,33,no_promo
40843,89003513,22,no_promo
40844,89065017,29,no_promo
40845,89003404,36,no_promo
40846,89027143,36,no_promo
40847,89052591,30,no_promo
40848,88979971,28,no_promo
40849,89057108,31,no_promo
40850,89069515,26,no_promo
40851,89038457,29,no_promo
40852,89027260,31,no_promo
40853,89044853,28,no_promo
40854,89049558,39,no_promo
40855,89039295,32,no_promo
40856,89030128,26,SALE15
40857,89006748,38,no_promo
40858,89019217,39,no_promo
40859,89012028,38,no_promo
40860,89052338,37,no_promo
40861,88980546,34,no_promo
40862,89034814,32,no_promo
40863,89011501,37,no_promo
40864,89019517,15,SALE15
40865,89003619,36,no_promo
40866,88993785,42,no_promo
40867,89073072,23,no_promo
40868,89024963,31,no_promo
40869,89073572,25,SALE15
40870,89067014,26,no_promo
40871,89004128,37,no_promo
40872,89060543,19,no_promo
40873,89068541,18,no_promo
40874,89020441,26,no_promo
40875,89031731,34,no_promo
40876,88986235,31,no_promo
40877,88989249,30,no_promo
40878,89033675,35,no_promo
40879,89044526,35,no_promo
40880,89071390,24,SALE15
40881,89005032,27,no_promo
40882,89051303,24,no_promo
40883,89029809,42,no_promo
40884,89050815,41,no_promo
40885,88978362,29,no_promo
40886,89002847,18,no_promo
40887,89011564,26,no_promo
40888,89051081,25,no_promo
40889,89046199,34,no_promo
40890,89034338,23,no_promo
40891,89017288,30,no_promo
40892,89020672,23,no_promo
40893,88996361,32,no_promo
40894,89020471,26,no_promo
40895,89058560,39,no_promo
40896,89013786,28,no_promo
40897,88991126,19,no_promo
40898,89045112,25,no_promo
40899,88998695,30,no_promo
40900,89054738,51,no_promo
40901,89074998,22,SALE15
40902,89063868,21,no_promo
40903,89021305,35,SALE15
40904,89025160,14,SALE15
40905,89011081,39,no_promo
40906,88996000,22,no_promo
40907,88987312,11,SALE15
40908,89000352,43,no_promo
40909,89044912,34,no_promo
40910,88989939,41,no_promo
40911,89066373,41,no_promo
40912,88986877,37,no_promo
40913,89035881,21,no_promo
40914,89017519,16,no_promo
40915,89027835,39,no_promo
40916,88989556,19,no_promo
40917,89068782,38,no_promo
40918,88997903,21,no_promo
40919,89065862,35,no_promo
40920,89045014,24,no_promo
40921,88978285,23,no_promo
40922,88998450,25,no_promo
40923,89048603,26,no_promo
40924,89040257,25,no_promo
40925,89066542,43,no_promo
40926,88982032,36,no_promo
40927,89013139,46,no_promo
40928,89073001,21,no_promo
40929,89044747,20,no_promo
40930,89045220,34,no_promo
40931,88987556,27,no_promo
40932,88995072,36,no_promo
40933,89069434,30,no_promo
40934,89036123,31,no_promo
40935,88985031,31,no_promo
40936,89039495,38,SALE15
40937,89062362,30,no_promo
40938,89026510,18,no_promo
40939,89038264,35,no_promo
40940,88984035,17,no_promo
40941,89016764,38,no_promo
40942,89011969,18,no_promo
40943,88989654,17,no_promo
40944,89004728,13,no_promo
40945,88998269,45,no_promo
40946,89000255,39,no_promo
40947,89052484,35,no_promo
40948,88978837,10,no_promo
40949,89046432,24,SALE15
40950,89014318,24,SALE15
40951,89062374,35,no_promo
40952,89048253,27,no_promo
40953,89050872,32,no_promo
40954,89076490,33,no_promo
40955,88981536,32,no_promo
40956,88982125,30,no_promo
40957,89067058,12,no_promo
40958,89037442,19,no_promo
40959,88994768,14,no_promo
40960,88990552,43,no_promo
40961,88986555,24,no_promo
40962,89018980,8,SALE15
40963,89064055,35,no_promo
40964,88981255,23,no_promo
40965,89075497,31,no_promo
40966,89036159,20,no_promo
40967,89041734,33,no_promo
40968,89008892,34,no_promo
40969,89051535,43,no_promo
40970,89067331,23,no_promo
40971,88981949,37,no_promo
40972,89073642,47,no_promo
40973,89057352,36,no_promo
40974,89025029,46,no_promo
40975,89019859,28,no_promo
40976,89013650,37,no_promo
40977,89018455,39,no_promo
40978,89001856,25,no_promo
40979,89025523,44,no_promo
40980,88985733,41,no_promo
40981,89064126,33,no_promo
40982,88978752,37,SALE15
40983,89019346,14,no_promo
40984,89066503,45,no_promo
40985,88997647,34,no_promo
40986,89033159,33,no_promo
40987,88980627,15,no_promo
40988,88991171,29,no_promo
40989,89037408,32,no_promo
40990,89004305,35,SALE15
40991,89067672,34,no_promo
40992,88986317,35,no_promo
40993,89061247,18,SALE15
40994,89006136,46,no_promo
40995,89053848,29,no_promo
40996,88986494,22,no_promo
40997,88985477,22,SALE15
40998,89023679,22,no_promo
40999,89057433,35,no_promo
41000,89035410,31,SALE15
41001,89077520,27,SALE15
41002,89052296,39,no_promo
41003,88985285,22,no_promo
41004,89015068,37,no_promo
41005,89035794,30,no_promo
41006,89069025,25,no_promo
41007,89049358,24,no_promo
41008,89001428,31,no_promo
41009,88983972,33,no_promo
41010,89007532,28,no_promo
41011,89040204,18,no_promo
41012,89072462,30,no_promo
41013,89010532,23,no_promo
41014,89019998,31,no_promo
41015,89032051,34,no_promo
41016,89069544,29,no_promo
41017,89048540,19,SALE15
41018,89025120,29,no_promo
41019,89014537,32,no_promo
41020,89066442,37,no_promo
41021,89049468,32,no_promo
41022,89059893,43,no_promo
41023,89003498,29,no_promo
41024,89006226,40,no_promo
41025,89025575,38,no_promo
41026,88979880,37,no_promo
41027,89025389,25,no_promo
41028,89066648,35,no_promo
41029,89018849,42,no_promo
41030,88986827,33,no_promo
41031,89068597,21,no_promo
41032,89043816,41,no_promo
41033,89061149,17,no_promo
41034,89036982,33,no_promo
41035,89017752,26,no_promo
41036,89038020,42,no_promo
41037,88999559,15,no_promo
41038,88995209,27,SALE15
41039,89060171,31,no_promo
41040,89017711,20,no_promo
41041,89030471,40,no_promo
41042,89070760,33,no_promo
41043,88997418,31,no_promo
41044,89049752,38,no_promo
41045,89037582,31,no_promo
41046,89017940,28,no_promo
41047,89075990,34,no_promo
41048,89029386,25,no_promo
41049,89001374,31,no_promo
41050,89049319,23,no_promo
41051,89012437,31,no_promo
41052,89076993,32,no_promo
41053,89001324,21,no_promo
41054,88990069,31,no_promo
41055,89002351,30,no_promo
41056,89045025,25,no_promo
41057,88981936,27,no_promo
41058,89069051,19,no_promo
41059,88978078,11,no_promo
41060,89017844,39,no_promo
41061,89047315,37,no_promo
41062,89044959,35,no_promo
41063,89010176,25,no_promo
41064,89075818,20,no_promo
41065,89070109,27,no_promo
41066,89048184,35,no_promo
41067,89011367,45,no_promo
41068,88982165,19,SALE15
41069,89007880,19,no_promo
41070,89006396,37,no_promo
41071,89070107,29,no_promo
41072,89054579,38,no_promo
41073,89009657,12,SALE15
41074,88990911,32,no_promo
41075,88993008,12,no_promo
41076,89011649,19,no_promo
41077,89006243,25,no_promo
41078,89013639,36,no_promo
41079,88998285,35,no_promo
41080,89051947,29,no_promo
41081,89072995,1,SALE15
41082,89066959,20,no_promo
41083,89010342,29,no_promo
41084,89043334,39,no_promo
41085,89074255,29,no_promo
41086,89056815,23,no_promo
41087,89051819,40,no_promo
41088,88978873,27,SALE15
41089,89060057,27,no_promo
41090,89013690,31,no_promo
41091,88990722,33,no_promo
41092,89054802,31,no_promo
41093,89052496,22,SALE15
41094,89009308,27,no_promo
41095,89058206,39,no_promo
41096,89008221,18,no_promo
41097,89042665,23,no_promo
41098,88996850,32,no_promo
41099,89024581,37,no_promo
41100,89074607,51,no_promo
41101,89030520,34,no_promo
41102,89004425,34,no_promo
41103,88988865,25,no_promo
41104,89048764,24,no_promo
41105,89033013,45,no_promo
41106,89056993,33,no_promo
41107,88987143,15,no_promo
41108,89057947,38,no_promo
41109,89038515,26,no_promo
41110,89001128,39,no_promo
41111,89033138,32,no_promo
41112,89016224,27,no_promo
41113,89009107,21,no_promo
41114,88984646,36,no_promo
41115,89012854,30,no_promo
41116,89013473,28,no_promo
41117,89018626,13,no_promo
41118,89029976,30,no_promo
41119,89014438,28,no_promo
41120,89035718,34,no_promo
41121,89051011,30,no_promo
41122,89065818,21,SALE15
41123,89037444,28,no_promo
41124,89020762,28,no_promo
41125,89074154,39,no_promo
41126,89007492,37,no_promo
41127,89017227,26,no_promo
41128,89054400,32,no_promo
41129,88997724,25,no_promo
41130,89010076,22,no_promo
41131,89060048,31,no_promo
41132,89014216,30,no_promo
41133,89067372,25,no_promo
41134,89002005,38,no_promo
41135,89071015,28,no_promo
41136,89036581,38,no_promo
41137,89002165,22,no_promo
41138,88987307,7,no_promo
41139,89022298,33,SALE15
41140,89011922,20,no_promo
41141,88990182,26,no_promo
41142,89046992,32,no_promo
41143,89034281,7,no_promo
41144,89047854,26,no_promo
41145,89032962,32,SALE15
41146,89029524,19,no_promo
41147,89010245,36,no_promo
41148,89053838,13,no_promo
41149,88980024,30,no_promo
41150,89024917,27,no_promo
41151,89065355,23,no_promo
41152,89070418,35,no_promo
41153,89015107,15,SALE15
41154,88982307,31,no_promo
41155,88999671,33,no_promo
41156,88985183,23,no_promo
41157,88999809,15,SALE15
41158,89000684,35,no_promo
41159,89059743,32,no_promo
41160,89070404,25,no_promo
41161,89025572,47,SALE15
41162,89051320,26,no_promo
41163,89030490,25,no_promo
41164,89026807,19,no_promo
41165,89056212,19,no_promo
41166,89074595,40,no_promo
41167,89068901,21,SALE15
41168,88983137,32,no_promo
41169,89000929,25,no_promo
41170,89064900,21,no_promo
41171,88986463,39,no_promo
41172,89055541,28,no_promo
41173,89045808,37,SALE15
41174,89075852,21,no_promo
41175,89054776,26,no_promo
41176,88991435,19,no_promo
41177,88991305,36,SALE15
41178,89062338,22,SALE15
41179,89064535,30,no_promo
41180,88978598,38,no_promo
41181,89002176,25,no_promo
41182,89023942,32,no_promo
41183,89034164,30,SALE15
41184,89021205,25,no_promo
41185,88980098,22,no_promo
41186,89039714,33,no_promo
41187,89061676,39,no_promo
41188,89060988,17,no_promo
41189,88980962,30,no_promo
41190,89013940,28,no_promo
41191,88997485,23,no_promo
41192,88984029,36,SALE15
41193,88990499,23,SALE15
41194,89034308,23,SALE15
41195,89036496,18,no_promo
41196,89052922,27,no_promo
41197,89024259,22,no_promo
41198,89002322,30,no_promo
41199,88978869,27,no_promo
41200,88977939,35,no_promo
41201,89066934,28,no_promo
41202,89075518,20,no_promo
41203,88986251,38,no_promo
41204,89067926,31,no_promo
41205,89010031,38,no_promo
41206,89051217,24,no_promo
41207,89024022,40,no_promo
41208,88983519,16,no_promo
41209,89004855,44,no_promo
41210,89029793,19,no_promo
41211,89009540,28,no_promo
41212,89070618,19,no_promo
41213,89002340,33,no_promo
41214,89021034,25,SALE15
41215,89016649,22,no_promo
41216,89009961,40,no_promo
41217,89004896,32,no_promo
41218,89036266,30,no_promo
41219,88998412,17,SALE15
41220,88980864,31,no_promo
41221,89039238,26,no_promo
41222,88993626,29,no_promo
41223,89004240,26,no_promo
41224,89047222,34,no_promo
41225,89007108,35,no_promo
41226,89061353,16,SALE15
41227,88980851,28,no_promo
41228,88991598,29,no_promo
41229,89051904,29,no_promo
41230,89055309,33,no_promo
